gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_charge_per_tenure,has_fiber,is_month_to_month,has_online_security,has_tech_support
Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.39848557117593,325.1954567135278,0,36.13282852372531,1,1,0,1
Male,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,174.14209092055546,522.4262727616664,0,58.047363640185154,1,1,0,0
Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,201.50787443063587,201.50787443063587,0,201.50787443063587,1,1,1,0
Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,140.98444819964158,422.95334459892473,0,46.994816066547195,1,1,1,1
Female,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.61143142890588,112.83429428671764,0,12.537143809635294,1,1,0,0
Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,167.27873575645995,167.27873575645995,0,167.27873575645995,1,1,0,1
Female,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,111.7057634907114,111.7057634907114,0,111.7057634907114,1,1,1,0
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,114.91939814806092,229.83879629612184,0,57.45969907403046,1,1,0,1
Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,161.5858518425794,484.7575555277382,0,53.86195061419313,1,1,0,0
Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,136.65977881866667,546.6391152746667,0,34.16494470466667,1,1,1,1
Male,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,116.92873294800232,0.0,0,116.92873294800232,1,1,1,1
Female,1,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.12547863191528,136.5019145276611,0,8.53136965797882,1,1,0,0
Female,1,No,No,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,160.19111303777805,0.0,1,160.19111303777805,1,1,1,1
Male,0,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.11014881800549,123.33044645401648,0,13.703382939335164,1,1,0,0
Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,179.60821833297,179.60821833297,0,179.60821833297,1,1,0,1
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,117.24987385411656,351.74962156234966,1,39.08329128470552,1,1,0,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,172.09051304742383,344.1810260948477,1,86.04525652371191,1,1,0,0
Female,0,Yes,No,2,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,155.35829079729427,310.71658159458855,0,77.67914539864714,0,1,1,0
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.928018830126774,65.85603766025355,0,16.464009415063387,1,1,0,0
Female,1,Yes,No,0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,162.89104002449156,0.0,0,162.89104002449156,0,1,1,1
Female,0,No,No,2,Yes,No,No,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,147.56326669480467,295.12653338960934,1,73.78163334740233,0,1,0,1
Female,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.87563643087756,99.75127286175513,0,24.93781821543878,1,1,0,0
Female,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.04045513920067,34.04045513920067,0,34.04045513920067,1,1,0,0
Female,1,Yes,Yes,2,No,No phone service,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.69497129790958,187.38994259581915,0,46.84748564895479,0,1,0,0
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,211.4204522313196,634.2613566939586,0,70.47348407710653,1,1,0,0
Female,1,No,No,4,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,169.46988950772294,677.8795580308918,1,42.367472376930735,1,1,1,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,93.205741743426,93.205741743426,0,93.205741743426,1,1,0,0
Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,202.85544901508055,405.7108980301612,0,101.42772450754028,1,1,0,1
Male,1,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,190.48436746001005,0.0,0,190.48436746001005,1,1,1,0
Female,1,Yes,Yes,0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,113.38468139585083,0.0,0,113.38468139585083,1,1,1,0
Male,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,182.92322384278344,731.6928953711338,0,45.73080596069586,1,1,1,1
Female,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,145.116707089304,580.4668283572161,1,36.279176772326,1,1,0,0
Female,0,No,No,1,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.7766064247813,72.7766064247813,1,72.7766064247813,1,1,0,0
Female,1,No,No,0,Yes,Yes,No,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,149.01899701388527,0.0,0,149.01899701388527,0,1,0,0
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,145.48029742957155,436.4408922887146,0,48.49343247652385,1,1,0,0
Female,1,No,No,3,Yes,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.44702808981567,307.34108426944704,0,34.149009363271894,0,1,0,0
Male,0,Yes,No,1,Yes,Yes,No,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,155.8458483543122,155.8458483543122,1,155.8458483543122,0,1,0,0
Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.39839912540024,127.19519737620072,0,14.132799708466747,1,1,0,0
Male,0,Yes,No,0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,137.09144417058522,0.0,0,137.09144417058522,1,1,1,0
Female,1,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.22245113583425,144.889804543337,1,9.055612783958562,0,1,0,0
Male,1,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.70807566099629,0.0,0,36.70807566099629,1,1,0,0
Male,0,Yes,No,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,194.07681793218973,0.0,0,194.07681793218973,0,1,0,1
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,161.33550635348303,645.3420254139321,0,40.33387658837076,1,1,0,0
Female,1,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,152.51062517271413,152.51062517271413,1,152.51062517271413,1,1,0,0
Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,163.70925554484646,327.4185110896929,0,81.85462777242323,1,1,0,0
Male,0,Yes,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,127.92093134269496,511.6837253707799,1,31.98023283567374,1,1,0,0
Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,180.08009565640498,720.3203826256199,0,45.020023914101245,1,1,1,1
Male,0,No,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.2328359014928,108.6985077044784,0,12.077611967164266,1,1,0,0
Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,161.74505552303592,485.2351665691077,1,53.91501850767864,1,1,0,0
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,81.79943628035419,163.59887256070837,0,40.89971814017709,1,1,0,0
Male,0,No,Yes,2,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.12624679681215,148.2524935936243,1,37.06312339840608,0,1,0,0
Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,198.0667182779495,792.266873111798,0,49.51667956948737,1,1,0,0
Female,1,Yes,Yes,4,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,210.00676959246016,840.0270783698406,0,52.50169239811504,0,1,1,1
Male,1,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,113.35208659548236,113.35208659548236,0,113.35208659548236,1,1,1,0
Female,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,53.294760196600606,159.88428058980182,0,17.764920065533534,0,1,0,0
Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,120.26505702653046,0.0,0,120.26505702653046,1,1,0,0
Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.25588045547058,161.02352182188233,0,10.063970113867645,1,1,0,0
Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,163.30809769171103,653.2323907668441,0,40.82702442292776,1,1,0,0
Male,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,130.08345430289262,130.08345430289262,1,130.08345430289262,1,1,0,0
Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,132.20354822828915,396.61064468486745,1,44.06784940942972,1,1,0,0
Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,152.2661988989624,456.7985966968872,0,50.75539963298746,1,1,0,0
Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.71784328431974,174.87137313727897,0,10.929460821079935,0,1,0,0
Male,1,Yes,Yes,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.51609533287618,316.54828599862856,0,35.17203177762539,1,1,1,1
Male,1,No,Yes,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.05911949821164,88.11823899642327,0,22.02955974910582,0,1,0,0
Female,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,154.54621129111194,618.1848451644478,1,38.636552822777986,1,1,0,0
Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,131.7697906571268,263.5395813142536,1,65.8848953285634,1,1,0,0
Male,1,Yes,No,3,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,68.59828468288818,205.79485404866452,0,22.866094894296058,1,1,0,0
Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,177.32159873286594,709.2863949314637,0,44.330399683216484,1,1,1,0
Female,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.765404371625614,79.53080874325123,0,19.882702185812807,1,1,0,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.40927175320985,0.0,0,35.40927175320985,1,1,0,0
Female,0,No,No,0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,92.67319679497012,0.0,0,92.67319679497012,1,1,0,0
Male,1,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,144.8903093388432,144.8903093388432,0,144.8903093388432,1,1,1,1
Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,153.2382700140469,306.4765400280938,0,76.61913500702344,1,1,0,0
Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.14225558480187,196.28451116960372,0,49.07112779240094,1,1,1,0
Male,0,No,No,0,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.49336997678532,0.0,1,74.49336997678532,1,1,0,0
Female,0,No,No,0,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,128.97209918302372,0.0,0,128.97209918302372,0,1,1,0
Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,134.58994731573486,0.0,0,134.58994731573486,1,1,0,0
Female,1,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,116.08688408191873,0.0,0,116.08688408191873,1,1,0,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,158.77005037190597,635.0802014876239,1,39.69251259297649,1,1,0,0
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,149.03171476501203,596.1268590600482,0,37.25792869125301,1,1,0,0
Female,0,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,167.2230606860182,0.0,0,167.2230606860182,1,1,0,0
Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,173.11801370896305,0.0,0,173.11801370896305,1,1,1,1
Male,1,Yes,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.21128841963847,74.42257683927694,0,18.605644209819236,1,1,0,0
Male,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,148.14648795451552,592.5859518180621,1,37.03662198862888,0,1,0,0
Female,1,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,182.68288845203983,182.68288845203983,0,182.68288845203983,1,1,1,1
Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,117.1984867053869,351.59546011616067,1,39.066162235128964,1,1,0,0
Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,178.58284983805328,535.7485495141598,0,59.527616612684426,1,1,1,0
Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,94.15584632743388,0.0,0,94.15584632743388,1,1,0,0
Female,1,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.76945128668572,98.76945128668572,0,98.76945128668572,1,1,1,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.65037789199904,157.30075578399808,0,39.32518894599952,1,1,0,0
Female,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,182.6103263833861,547.8309791501583,1,60.870108794462034,1,1,0,0
Female,1,No,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.073891202767875,136.2955648110715,0,8.518472800691969,1,1,0,0
Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,162.71063880595256,650.8425552238102,0,40.67765970148814,1,1,1,1
Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,121.80852558956008,243.61705117912015,1,60.90426279478004,1,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.198045473655206,37.198045473655206,0,37.198045473655206,1,1,0,0
Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,128.5811720009983,257.16234400199653,0,64.29058600049915,1,1,0,0
Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,175.28904583130833,175.28904583130833,1,175.28904583130833,1,1,0,0
Female,1,Yes,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.93296511496301,0.0,0,32.93296511496301,1,1,0,0
Female,1,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.15802173916126,114.4740652174838,0,12.719340579720422,1,1,0,0
Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.987700490789074,119.9631014723672,0,13.32923349692969,0,1,0,0
Male,1,Yes,No,4,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.12970067359687,128.5188026943875,0,8.032425168399218,1,1,0,0
Female,0,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.63077672806315,79.63077672806315,0,79.63077672806315,0,1,0,0
Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,175.09922014587252,700.3968805834901,0,43.77480503646813,1,1,0,0
Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,48.21450534025286,144.6435160207586,1,16.071501780084287,1,1,0,0
Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.96780793677316,95.96780793677316,1,95.96780793677316,1,1,1,0
Female,1,No,Yes,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,145.1528099813806,580.6112399255225,1,36.28820249534515,1,1,0,0
Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,158.1289014814634,632.5156059258536,0,39.53222537036585,1,1,1,0
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,170.0283479768849,510.0850439306547,1,56.67611599229497,1,1,0,0
Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,145.2831843624,581.1327374496,0,36.3207960906,1,1,1,0
Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,170.94205945729965,341.8841189145993,1,85.47102972864982,1,1,0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,175.59895503406707,351.1979100681341,1,87.79947751703354,1,1,1,0
Male,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.56863762841105,0.0,0,39.56863762841105,1,1,0,0
Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.04848235505791,297.1454470651738,0,33.0161607850193,1,1,1,1
Male,0,No,No,2,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,50.82744885496936,101.65489770993872,1,25.41372442748468,1,1,0,0
Female,1,No,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,143.23955352992698,429.71866058978094,0,47.74651784330899,1,1,1,1
Female,0,Yes,Yes,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.722319185636096,75.44463837127219,0,18.861159592818048,1,1,0,0
Female,1,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.26563042494888,84.53126084989775,0,21.13281521247444,1,1,0,0
Male,1,Yes,No,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.63436571127932,301.903097133838,1,33.54478857042644,1,1,0,1
Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.93449802869618,0.0,0,50.93449802869618,1,1,0,0
Female,1,Yes,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.95191386263638,116.85574158790914,0,12.98397128754546,1,1,0,0
Male,0,No,Yes,4,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,99.85044761923156,399.4017904769263,0,24.96261190480789,0,1,1,0
Female,0,Yes,Yes,4,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,168.83597955977405,675.3439182390962,1,42.20899488994351,0,1,0,0
Male,1,Yes,No,3,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.82672211191672,275.48016633575014,0,30.608907370638907,1,1,0,0
Female,0,No,No,2,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,165.57649162911082,331.15298325822164,0,82.78824581455541,0,1,1,1
Male,0,No,No,4,No,No phone service,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,71.36434827715158,285.4573931086063,1,17.841087069287894,0,1,0,0
Male,0,No,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,84.51456340743648,253.54369022230944,0,28.17152113581216,1,1,1,0
Male,1,Yes,Yes,4,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.651242016967,190.604968067868,0,11.91281050424175,1,1,0,0
Male,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,165.04733074573102,330.09466149146203,1,82.52366537286551,1,1,0,0
Female,1,Yes,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,103.78721059811976,415.148842392479,0,25.94680264952994,1,1,0,0
Male,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.27111981861137,86.54223963722274,0,21.635559909305684,1,1,0,0
Male,0,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.56250214218928,0.0,0,43.56250214218928,1,1,0,0
Female,0,Yes,Yes,0,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,41.43519511847451,0.0,0,41.43519511847451,1,1,0,0
Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,143.0405814722743,286.0811629445486,0,71.52029073613716,1,1,0,0
Male,0,Yes,Yes,0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,75.72332142436564,0.0,1,75.72332142436564,1,1,1,0
Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,142.36026644723188,0.0,1,142.36026644723188,1,1,0,0
Female,0,Yes,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,104.40926952234034,208.81853904468068,0,52.20463476117017,1,1,0,0
Male,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,175.62399177259076,526.8719753177722,0,58.54133059086359,1,1,1,1
Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,207.4998177498112,0.0,0,207.4998177498112,1,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,151.52447234340394,151.52447234340394,0,151.52447234340394,1,1,0,0
Female,0,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,149.32410158128363,298.64820316256726,1,74.66205079064181,1,1,0,0
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.97911693008797,71.97911693008797,0,71.97911693008797,1,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.33227003899815,36.33227003899815,1,36.33227003899815,1,1,0,0
Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,165.579322246918,331.158644493836,0,82.789661123459,1,1,0,0
Male,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,103.85078174123436,207.70156348246877,0,51.92539087061718,1,1,0,0
Male,1,Yes,No,1,No,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,69.9350624484457,69.9350624484457,0,69.9350624484457,0,1,1,0
Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,143.9690798758965,143.9690798758965,1,143.9690798758965,1,1,0,0
