gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,avg_charge_per_tenure,has_fiber,is_month_to_month,has_online_security,has_tech_support
Female,1,No,No,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.11201628388338,204.67209770330027,1,5.685336047313896,1,1,0,0
Female,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,201.66272027442108,1209.9763216465265,0,33.61045337907018,1,1,1,1
Female,1,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,120.65323515440674,241.3064703088135,0,60.32661757720337,1,1,1,0
Male,0,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,116.23704431316128,697.4222658789678,0,19.372840718860214,1,1,1,1
Male,1,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,115.49732579051336,1039.4759321146205,1,12.833036198945928,1,1,0,0
Female,0,No,No,2,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.7048569555883,209.4097139111766,0,52.35242847779415,1,1,1,1
Female,0,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,122.10769902077556,244.2153980415511,0,61.05384951038778,1,1,0,1
Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,121.22604318968442,969.8083455174752,0,15.153255398710552,1,1,0,1
Male,0,Yes,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.0403305142078,902.4436356562858,1,7.458211864927981,1,1,1,0
Male,1,No,No,4,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,107.96180769879376,431.8472307951751,0,26.99045192469844,0,1,0,0
Female,1,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.39710514953899,705.5739463458509,0,8.710789461059887,1,1,0,0
Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,122.11545983462148,244.23091966924295,1,61.05772991731074,1,1,0,0
Female,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.58248543577476,195.4949126146485,0,5.430414239295793,0,1,0,0
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,133.1739933552971,1464.9139269082682,1,12.106726668663374,1,1,0,0
Male,1,No,No,5,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,162.38543841838194,811.9271920919097,0,32.47708768367639,1,1,1,1
Male,1,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,175.81215144786418,1054.8729086871851,1,29.302025241310698,1,1,1,1
Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,176.13779971404375,176.13779971404375,0,176.13779971404375,1,1,0,0
Female,0,No,No,6,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,146.65276047644042,879.9165628586425,0,24.442126746073402,0,1,0,0
Male,1,No,No,7,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,46.2796991975682,323.9578943829774,1,6.6113855996526,1,1,1,0
Female,0,No,No,11,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,141.27412667033067,1554.0153933736374,1,12.843102424575516,0,1,0,0
Male,0,No,Yes,2,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.49246991711212,196.98493983422424,0,49.24623495855606,1,1,1,0
Male,1,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,165.87226904821816,663.4890761928726,1,41.46806726205454,1,1,0,0
Male,1,No,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,140.33413961955077,982.3389773368554,1,20.047734231364394,1,1,0,0
Female,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.600286098007352,347.6031470780809,0,2.872753281637032,0,1,0,0
Male,1,No,No,2,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,103.24858547221224,206.49717094442445,0,51.62429273610612,0,1,0,0
Male,1,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,164.9586690864325,1319.66935269146,0,20.619833635804063,1,1,1,1
Male,1,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,159.23414119700809,1592.3414119700808,0,15.923414119700809,1,1,0,1
Male,1,No,Yes,7,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.3408573505421,303.38600145379473,0,6.191551050077443,1,1,0,0
Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,147.13685590400462,735.6842795200231,0,29.427371180800925,1,1,0,0
Male,0,No,No,2,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.284775474154443,62.56955094830889,0,15.642387737077222,1,1,0,0
Female,0,No,No,3,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,159.70930836180608,479.1279250854183,0,53.23643612060203,0,1,1,1
Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,154.498358128011,0.0,0,154.498358128011,1,1,1,1
Female,1,No,No,1,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.12349241303423,47.12349241303423,0,47.12349241303423,1,1,0,0
Male,0,No,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.56322856207229,222.81614281036144,0,8.912645712414458,0,1,0,0
Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,151.5707532998085,151.5707532998085,0,151.5707532998085,1,1,0,0
Male,1,No,No,0,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,47.959353559122285,0.0,0,47.959353559122285,1,1,0,1
Male,1,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,174.6290555691647,1397.0324445533176,0,21.828631946145588,1,1,1,0
Female,1,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.00584924716324,0.0,0,29.00584924716324,1,1,0,0
Female,1,Yes,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.43380474651354,33.43380474651354,0,33.43380474651354,1,1,0,0
Female,1,No,No,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.206024912988504,204.44217439091952,0,4.172289273284072,1,1,0,0
Female,1,Yes,Yes,11,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.77256503658796,448.4982154024675,0,3.7065968215079965,1,1,0,0
Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,140.58948875762871,1124.7159100610295,0,17.57368609470359,1,1,0,0
Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,148.49597342414754,0.0,1,148.49597342414754,1,1,1,0
Female,0,Yes,No,2,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,132.30067518501096,264.6013503700219,0,66.15033759250548,0,1,0,1
Male,1,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.82743749293174,686.6194999434539,0,10.728429686616467,1,1,1,0
Female,1,No,Yes,8,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,111.64418523085362,893.153481846829,0,13.955523153856703,0,1,1,1
Male,0,No,No,4,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,39.156780441746456,156.62712176698582,0,9.789195110436614,1,1,0,0
Male,1,No,No,11,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.95396360484465,1275.4935996532909,0,10.54126941862224,0,1,0,0
Female,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,133.5682889152857,1335.6828891528571,0,13.35682889152857,1,1,0,0
Male,1,No,Yes,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,96.16011236595983,769.2808989276787,0,12.02001404574498,1,1,0,1
Male,1,No,Yes,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.207582727195724,225.6606618175658,0,3.5259478408994656,1,1,0,0
Male,0,Yes,Yes,9,No,No phone service,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,54.73320182482557,492.5988164234301,0,6.081466869425063,0,1,1,0
Female,0,No,No,1,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,89.03425520350288,89.03425520350288,0,89.03425520350288,0,1,1,0
Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,117.94505361918404,943.5604289534724,1,14.743131702398005,1,1,0,0
Male,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,160.8410816442348,1769.251898086583,0,14.621916513112255,1,1,1,0
Female,1,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,119.49037021037267,238.98074042074532,0,59.74518510518634,1,1,1,1
Male,1,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,117.13252841727312,0.0,1,117.13252841727312,1,1,0,0
Male,1,No,Yes,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,99.39721949918484,397.58887799673937,0,24.84930487479621,1,1,1,0
Female,1,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.14116476144141,99.42349428432422,0,11.04705492048047,1,1,0,0
Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.7475360291805,833.2228963209855,0,6.886139639016409,1,1,0,0
Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.69768171889324,173.4884085944662,0,6.939536343778649,0,1,0,0
Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.559677846195406,444.9177449233678,0,9.079953978027914,1,1,0,0
Female,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.02146197647632,1298.2360817412396,1,10.729223816043302,1,1,0,0
Female,0,No,No,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.884745899693804,259.96271309724426,0,3.209416211077089,1,1,0,0
Female,1,No,Yes,8,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,67.63953258824554,541.1162607059644,0,8.454941573530693,1,1,1,1
Male,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,117.88407374969192,1296.7248112466111,1,10.71673397724472,1,1,0,0
Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,174.503484947165,1396.02787957732,0,21.812935618395624,1,1,0,1
Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.7454413330634,223.4908826661268,1,55.8727206665317,1,1,0,1
Female,0,No,No,8,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.02413445339027,856.1930756271223,0,13.378016806673784,1,1,1,1
Male,0,No,Yes,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,141.1000200823419,423.3000602470257,0,47.0333400274473,1,1,1,1
Male,1,Yes,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.96201275303813,104.8860382591144,0,11.65400425101271,1,1,0,0
Female,1,No,Yes,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,132.89669435633917,930.2768604943742,1,18.985242050905594,1,1,0,0
Female,1,Yes,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,120.41938205289928,361.2581461586978,0,40.13979401763309,1,1,1,0
Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,123.64994660075853,0.0,0,123.64994660075853,1,1,1,1
Female,0,No,No,11,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.36029514078173,564.963246548599,1,4.669117740071067,1,1,0,0
Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,168.31264114719698,1009.875846883182,0,28.052106857866164,1,1,0,0
Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,178.43366602485213,1427.469328198817,0,22.304208253106516,1,1,0,1
Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.45447358613231,796.0902622751908,0,9.828274842903589,1,1,0,0
Male,1,No,Yes,7,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,170.8279683212966,1195.7957782490762,0,24.403995474470943,1,1,0,0
Female,0,No,Yes,7,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,152.37789931341507,1066.6452951939054,0,21.768271330487867,1,1,1,1
Male,1,No,Yes,9,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.90682260488912,260.1614034440021,0,3.211869178321013,1,1,0,0
Female,1,No,No,3,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.17072872657572,132.51218617972717,0,14.723576242191905,1,1,0,0
Male,1,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,156.64149058077828,1409.7734152270043,1,17.40461006453092,1,1,0,0
Male,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,134.4055938183729,1075.2447505469831,0,16.80069922729661,1,1,1,1
Female,1,No,No,2,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,170.4975684522549,340.9951369045098,0,85.24878422612746,0,1,0,0
Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,169.38888376491272,169.38888376491272,0,169.38888376491272,1,1,0,1
Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,136.7013710452656,1367.013710452656,1,13.67013710452656,1,1,1,0
Female,0,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,180.31219324905103,1803.1219324905103,0,18.031219324905102,1,1,0,1
Female,1,No,Yes,11,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,160.0611782797843,1760.6729610776272,0,14.551016207253117,1,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.230376764358837,29.230376764358837,0,29.230376764358837,1,1,0,0
Male,0,No,Yes,10,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,163.10503455834152,1631.050345583415,0,16.31050345583415,0,1,1,1
Male,1,No,Yes,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.96552659522196,1119.6552659522197,0,11.196552659522196,1,1,0,1
Male,1,No,No,9,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,36.48103659181957,328.3293293263761,0,4.053448510202174,1,1,0,0
Female,1,No,No,5,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,128.399347077539,641.996735387695,0,25.679869415507802,0,1,1,0
Male,1,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,93.20680945520466,559.240856731228,0,15.53446824253411,1,1,1,1
Female,0,No,No,5,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,72.02992268467521,360.1496134233761,1,14.405984536935042,1,1,0,0
Female,1,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,84.96502069278803,0.0,0,84.96502069278803,1,1,1,1
Male,1,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,157.14848677175058,942.8909206305036,0,26.19141446195843,1,1,1,1
Male,0,No,No,2,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.5397366130008,191.0794732260016,1,47.7698683065004,1,1,0,1
Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,127.18360558809772,254.36721117619544,1,63.59180279404886,1,1,0,0
Male,1,No,Yes,0,No,No phone service,No,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,68.72548532345647,0.0,0,68.72548532345647,0,1,1,0
Female,0,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,163.2946957782087,816.4734788910436,0,32.65893915564174,1,1,0,0
Female,1,No,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,114.87754637590866,0.0,1,114.87754637590866,1,1,0,0
Female,0,No,No,10,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.82677604649505,318.26776046495047,1,3.1826776046495047,1,1,0,0
Female,0,No,No,10,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,53.78657750468892,537.8657750468892,1,5.378657750468892,1,1,0,0
Female,1,No,No,9,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.671087943102656,312.0397914879239,0,3.852343104789184,1,1,0,0
Male,1,No,Yes,3,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.887633093327103,89.6628992799813,0,9.962544364442367,1,1,0,0
Male,1,No,No,1,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.85082938960275,29.85082938960275,0,29.85082938960275,1,1,0,0
Female,1,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.57499165635085,501.4499499381051,0,13.929165276058475,1,1,1,1
Female,0,Yes,Yes,8,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,174.53583040480595,1396.2866432384476,0,21.816978800600744,0,1,0,0
Female,1,No,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.28763927209532,0.0,0,94.28763927209532,1,1,1,0
Male,1,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.67784087623578,366.7784087623578,0,3.667784087623578,1,1,0,0
Female,1,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,159.4593794156631,797.2968970783155,0,31.89187588313262,1,1,0,0
Male,1,No,Yes,9,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,164.70855721482386,1482.3770149334148,0,18.300950801647094,1,1,0,0
Male,0,No,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.77439028221984,0.0,0,30.77439028221984,0,1,0,0
Male,1,No,No,5,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,134.85119847464503,674.2559923732251,0,26.970239694929006,0,1,0,0
Male,1,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,65.5872260857969,327.9361304289845,0,13.11744521715938,1,1,0,0
Female,1,No,No,0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,160.71808477491138,0.0,1,160.71808477491138,1,1,0,1
Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,162.29137626179866,1298.3310100943893,0,20.286422032724833,1,1,0,1
Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,174.409814845825,1918.507963304075,1,15.855437713256817,1,1,0,0
Male,1,No,Yes,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.716268507602315,190.2976110456139,0,5.2860447512670525,1,1,0,0
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,157.99738135422956,631.9895254169182,1,39.49934533855739,1,1,0,0
Female,1,No,No,7,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,178.18795830304236,1247.315708121297,0,25.455422614720337,0,1,1,0
Male,1,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,133.9598886297742,535.8395545190969,0,33.48997215744355,1,1,1,0
Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,131.96590148735788,527.8636059494315,0,32.99147537183947,1,1,0,1
Female,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.00839177827936,711.0755260045142,0,8.778710197586596,1,1,0,0
Female,1,No,No,7,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,84.65865564908358,592.6105895435851,0,12.094093664154798,0,1,0,1
Male,0,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,171.94223976178486,515.8267192853546,0,57.314079920594956,1,1,0,1
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,154.06287991774397,616.2515196709759,0,38.51571997943599,1,1,0,1
Male,0,No,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.41126331072886,974.1126331072884,0,9.741126331072886,1,1,0,1
Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,135.0348575133568,810.2091450801408,1,22.505809585559465,1,1,0,0
Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,131.9463408919277,0.0,0,131.9463408919277,1,1,0,1
Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,141.47839243194278,1414.7839243194278,0,14.147839243194278,1,1,0,0
Female,1,No,Yes,8,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.473692489617086,267.7895399169367,0,4.184211561202136,1,1,0,0
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,127.89953728735016,383.6986118620505,1,42.63317909578338,1,1,0,0
Female,1,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,139.98908718419457,1539.87995902614,1,12.726280653108597,1,1,0,0
Female,1,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.895571157320145,317.8512827305216,0,2.6268701052109225,0,1,0,0
Male,1,No,Yes,11,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,116.17187804271708,1277.8906584698875,0,10.561079822065189,1,1,1,1
Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,150.49730310038666,601.9892124015466,0,37.624325775096665,1,1,0,0
Female,0,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,98.38628426577768,1082.2491269235545,1,8.944207660525244,1,1,0,0
Male,1,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,161.59922448493097,1454.3930203643788,0,17.955469387214553,1,1,1,0
Male,0,No,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,125.67778632881732,1256.7778632881732,0,12.567778632881732,1,1,0,1
Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,195.15423830710597,1170.9254298426356,0,32.52570638451766,1,1,1,1
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,133.11234197273822,399.3370259182146,0,44.37078065757941,1,1,0,0
Male,1,No,Yes,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,157.93038130106513,315.86076260213025,1,78.96519065053256,1,1,0,1
